Step,Polarization,Revenue,Churn_Rate,Avg_Frustration,Active_Users,Run,Bridge
160,0.9907614549033491,79.60000000000001,0.005,0.5477386934673367,199,0,True
161,0.9930357194991053,79.60000000000001,0.005,0.6683417085427136,199,0,True
162,0.9915888863414052,79.60000000000001,0.005,0.5326633165829145,199,0,True
163,0.9927805875647072,79.60000000000001,0.005,0.5979899497487438,199,0,True
164,0.9922974856437491,79.60000000000001,0.005,0.6381909547738693,199,0,True
165,0.9907909468944147,79.60000000000001,0.005,0.628140703517588,199,0,True
166,0.9910181509172706,79.60000000000001,0.005,0.6934673366834171,199,0,True
167,0.9935728095172814,79.60000000000001,0.005,0.6482412060301508,199,0,True
168,0.9935726340496192,79.60000000000001,0.005,0.7035175879396985,199,0,True
169,0.994404257458396,79.60000000000001,0.005,0.678391959798995,199,0,True
170,0.9944092295505839,79.60000000000001,0.005,0.6432160804020101,199,0,True
171,0.9944163606573382,79.60000000000001,0.005,0.6633165829145728,199,0,True
172,0.9944163606573488,79.60000000000001,0.005,0.6884422110552764,199,0,True
173,0.9944163645144776,79.60000000000001,0.005,0.6432160804020101,199,0,True
174,0.9913912940305577,79.60000000000001,0.005,0.7638190954773869,199,0,True
175,0.9926803286745216,79.60000000000001,0.005,0.7236180904522613,199,0,True
176,0.9940514553546145,79.60000000000001,0.005,0.628140703517588,199,0,True
177,0.9943660533276996,79.60000000000001,0.005,0.6432160804020101,199,0,True
178,0.9943160698386277,79.60000000000001,0.005,0.6432160804020101,199,0,True
179,0.9913225212548364,79.60000000000001,0.005,0.6683417085427136,199,0,True
180,0.9934836919342875,79.60000000000001,0.005,0.7185929648241206,199,0,True
181,0.9943317147683611,79.60000000000001,0.005,0.6733668341708543,199,0,True
182,0.9924954976189025,79.60000000000001,0.005,0.6080402010050251,199,0,True
183,0.9937759725025884,79.60000000000001,0.005,0.6381909547738693,199,0,True
184,0.992398363889874,79.60000000000001,0.005,0.5979899497487438,199,0,True
185,0.9933621537316792,79.60000000000001,0.005,0.5979899497487438,199,0,True
186,0.9950160982536853,79.60000000000001,0.005,0.5778894472361809,199,0,True
187,0.9894233165828724,79.60000000000001,0.005,0.5326633165829145,199,0,True
188,0.9890381873736083,79.60000000000001,0.005,0.5678391959798995,199,0,True
189,0.9874886842011964,79.60000000000001,0.005,0.6231155778894473,199,0,True
190,0.9895154669883345,79.60000000000001,0.005,0.5376884422110553,199,0,True
191,0.9923672037817396,79.60000000000001,0.005,0.6080402010050251,199,0,True
192,0.9917961244574347,79.60000000000001,0.005,0.6381909547738693,199,0,True
193,0.9921527374339596,79.60000000000001,0.005,0.6381909547738693,199,0,True
194,0.9897365387817287,79.60000000000001,0.005,0.6080402010050251,199,0,True
195,0.988593325228159,79.60000000000001,0.005,0.6130653266331658,199,0,True
196,0.9901352120380817,79.60000000000001,0.005,0.5979899497487438,199,0,True
197,0.9939387942157514,79.60000000000001,0.005,0.6030150753768844,199,0,True
198,0.9919468583418327,79.60000000000001,0.005,0.6381909547738693,199,0,True
199,0.9914366529149717,79.60000000000001,0.005,0.6381909547738693,199,0,True
200,0.9918155066265129,79.60000000000001,0.005,0.6180904522613065,199,0,True
0,0.7348305210757876,80.0,0.0,0.0,200,1,True
1,0.7749791353232416,80.0,0.0,0.23,200,1,True
2,0.8246015709517138,80.0,0.0,0.36,200,1,True
3,0.8689402437289996,80.0,0.0,0.435,200,1,True
4,0.8986587678411952,80.0,0.0,0.51,200,1,True
5,0.9173741002268976,80.0,0.0,0.46,200,1,True
6,0.9409219861851721,80.0,0.0,0.55,200,1,True
7,0.9466359341916625,80.0,0.0,0.545,200,1,True
8,0.9556494585965436,80.0,0.0,0.575,200,1,True
9,0.9639189390213176,80.0,0.0,0.56,200,1,True
10,0.9669283649250353,80.0,0.0,0.52,200,1,True
11,0.9754393005971874,80.0,0.0,0.665,200,1,True
12,0.9769418948069459,80.0,0.0,0.605,200,1,True
13,0.9816939925782553,80.0,0.0,0.62,200,1,True
14,0.989017919830031,80.0,0.0,0.685,200,1,True
15,0.9901890589752642,80.0,0.0,0.785,200,1,True
16,0.9943957114709361,80.0,0.0,0.725,200,1,True
17,0.9956538042460021,80.0,0.0,0.745,200,1,True
18,0.9912274423169979,80.0,0.0,0.78,200,1,True
19,0.9841268324511492,80.0,0.0,0.66,200,1,True
20,0.9848763553711495,80.0,0.0,0.785,200,1,True
21,0.9892663061890575,80.0,0.0,0.735,200,1,True
22,0.9932381161822075,80.0,0.0,0.59,200,1,True
23,0.9957192239408135,80.0,0.0,0.545,200,1,True
24,0.99462084482562,80.0,0.0,0.52,200,1,True
25,0.9914512270138827,80.0,0.0,0.54,200,1,True
26,0.9914856527208542,80.0,0.0,0.61,200,1,True
27,0.9950550688432697,80.0,0.0,0.58,200,1,True
28,0.9978639803105567,80.0,0.0,0.485,200,1,True
29,0.9991560445351341,80.0,0.0,0.56,200,1,True
30,0.9991995368333764,80.0,0.0,0.59,200,1,True
31,0.9971012748449761,80.0,0.0,0.59,200,1,True
32,0.9972010231214413,80.0,0.0,0.5,200,1,True
33,0.9945430066818266,80.0,0.0,0.51,200,1,True
34,0.9972770199335439,80.0,0.0,0.495,200,1,True
35,0.9957890505155872,80.0,0.0,0.56,200,1,True
36,0.997653604658369,80.0,0.0,0.6,200,1,True
37,0.9954176945340307,80.0,0.0,0.535,200,1,True
38,0.9948631127693988,80.0,0.0,0.555,200,1,True
39,0.9971046412598414,80.0,0.0,0.53,200,1,True
40,0.9986975476452633,80.0,0.0,0.63,200,1,True
41,0.996440334861369,80.0,0.0,0.65,200,1,True
42,0.9983823433003343,80.0,0.0,0.595,200,1,True
43,0.997008959678834,80.0,0.0,0.64,200,1,True
44,0.99844017658819,80.0,0.0,0.62,200,1,True
45,0.9933513389368386,80.0,0.0,0.53,200,1,True
46,0.9948107831758537,80.0,0.0,0.575,200,1,True
47,0.9918896692951719,80.0,0.0,0.57,200,1,True
48,0.9951139307900039,80.0,0.0,0.48,200,1,True
49,0.9958486290830485,80.0,0.0,0.47,200,1,True
50,0.9964555722531993,80.0,0.0,0.45,200,1,True
51,0.9945196704756766,80.0,0.0,0.52,200,1,True
52,0.9962752938387084,80.0,0.0,0.585,200,1,True
53,0.9972796129262183,80.0,0.0,0.65,200,1,True
54,0.9973922372309538,80.0,0.0,0.665,200,1,True
55,0.9965720450657828,80.0,0.0,0.555,200,1,True
56,0.9970914803126615,80.0,0.0,0.65,200,1,True
57,0.9927858691720105,80.0,0.0,0.59,200,1,True
58,0.9964222389412333,80.0,0.0,0.525,200,1,True
59,0.9963250921699106,80.0,0.0,0.575,200,1,True
60,0.9961654032247083,80.0,0.0,0.525,200,1,True
61,0.9958929693230869,80.0,0.0,0.565,200,1,True
62,0.9919997917510006,80.0,0.0,0.63,200,1,True
63,0.9934680646036226,80.0,0.0,0.645,200,1,True
64,0.9981816945549719,80.0,0.0,0.67,200,1,True
65,0.9911464153133861,80.0,0.0,0.695,200,1,True
66,0.990931945296481,80.0,0.0,0.77,200,1,True
67,0.994418551116257,80.0,0.0,0.69,200,1,True
68,0.997834130252765,80.0,0.0,0.625,200,1,True
69,0.9946642875469058,80.0,0.0,0.635,200,1,True
70,0.9978627853171456,80.0,0.0,0.6,200,1,True
71,0.9968691308114751,80.0,0.0,0.545,200,1,True
72,0.9981722274858916,80.0,0.0,0.56,200,1,True
73,0.9961610063148008,80.0,0.0,0.455,200,1,True
74,0.9940162403779456,80.0,0.0,0.52,200,1,True
75,0.9935819722773696,80.0,0.0,0.51,200,1,True
76,0.9932954289688394,80.0,0.0,0.495,200,1,True
77,0.9952175420172769,80.0,0.0,0.455,200,1,True
78,0.993550087115021,80.0,0.0,0.47,200,1,True
79,0.9938798645728452,80.0,0.0,0.52,200,1,True
80,0.9944231410094724,80.0,0.0,0.595,200,1,True
81,0.9969744125910244,80.0,0.0,0.59,200,1,True
82,0.9974833535869806,80.0,0.0,0.52,200,1,True
83,0.9962202296324868,80.0,0.0,0.565,200,1,True
84,0.9976839274390886,80.0,0.0,0.58,200,1,True
85,0.9963289126498872,80.0,0.0,0.68,200,1,True
86,0.99265300849657,80.0,0.0,0.605,200,1,True
87,0.9948385528678166,80.0,0.0,0.535,200,1,True
88,0.9978576386698157,80.0,0.0,0.585,200,1,True
89,0.9969743486565891,80.0,0.0,0.555,200,1,True
90,0.9975012758497549,80.0,0.0,0.63,200,1,True
91,0.9970359366046577,80.0,0.0,0.575,200,1,True
92,0.9959520705432258,80.0,0.0,0.685,200,1,True
93,0.9987409543089986,80.0,0.0,0.585,200,1,True
94,0.9932386426948812,80.0,0.0,0.64,200,1,True
95,0.990289374532604,80.0,0.0,0.595,200,1,True
96,0.9882980982749051,80.0,0.0,0.615,200,1,True
97,0.9806223226166295,80.0,0.0,0.665,200,1,True
98,0.9864035224100403,80.0,0.0,0.73,200,1,True
99,0.9865154671295522,80.0,0.0,0.725,200,1,True
100,0.9904480596254083,80.0,0.0,0.655,200,1,True
101,0.9883213118240181,80.0,0.0,0.65,200,1,True
102,0.9872469405831902,80.0,0.0,0.56,200,1,True
103,0.9852543643275617,80.0,0.0,0.595,200,1,True
104,0.9874465823853472,80.0,0.0,0.58,200,1,True
105,0.9857556201502959,80.0,0.0,0.53,200,1,True
106,0.9859846002849815,80.0,0.0,0.53,200,1,True
107,0.9920823319025033,80.0,0.0,0.49,200,1,True
108,0.9915754742895255,80.0,0.0,0.55,200,1,True
109,0.9965717292535535,80.0,0.0,0.535,200,1,True
110,0.9966510136248511,80.0,0.0,0.66,200,1,True
111,0.9934484967947892,80.0,0.0,0.65,200,1,True
112,0.993227683924607,80.0,0.0,0.755,200,1,True
113,0.9896730455832604,80.0,0.0,0.63,200,1,True
114,0.9869286858192517,80.0,0.0,0.63,200,1,True
115,0.9912233761481359,80.0,0.0,0.58,200,1,True
116,0.9918549279406671,80.0,0.0,0.585,200,1,True
117,0.9959468518401267,80.0,0.0,0.605,200,1,True
118,0.9959447479052126,80.0,0.0,0.61,200,1,True
119,0.9923866979117711,80.0,0.0,0.635,200,1,True
120,0.9949141530344098,80.0,0.0,0.61,200,1,True
121,0.9935066059060056,80.0,0.0,0.61,200,1,True
122,0.9976664641999955,80.0,0.0,0.55,200,1,True
123,0.9964360813008241,80.0,0.0,0.615,200,1,True
124,0.9968007113695023,80.0,0.0,0.595,200,1,True
125,0.9970261195172665,80.0,0.0,0.625,200,1,True
126,0.9935485822295829,80.0,0.0,0.7,200,1,True
127,0.9929316342148545,80.0,0.0,0.765,200,1,True
128,0.988593993846567,80.0,0.0,0.735,200,1,True
129,0.9889228704097963,80.0,0.0,0.785,200,1,True
130,0.9890684486233332,80.0,0.0,0.745,200,1,True
131,0.986985216599697,80.0,0.0,0.625,200,1,True
132,0.9853267449746245,80.0,0.0,0.675,200,1,True
133,0.9895311105300632,80.0,0.0,0.67,200,1,True
134,0.9889873211306371,80.0,0.0,0.62,200,1,True
135,0.9890216971600226,80.0,0.0,0.645,200,1,True
136,0.9910490140837755,80.0,0.0,0.61,200,1,True
137,0.9942402212794272,80.0,0.0,0.615,200,1,True
138,0.9972465381140783,80.0,0.0,0.655,200,1,True
139,0.9968751581176463,80.0,0.0,0.68,200,1,True
140,0.9925762219705306,80.0,0.0,0.585,200,1,True
141,0.9896947584323139,80.0,0.0,0.625,200,1,True
142,0.9925133139911309,80.0,0.0,0.555,200,1,True
143,0.9925583388304481,80.0,0.0,0.65,200,1,True
144,0.994192003803337,80.0,0.0,0.655,200,1,True
145,0.9920092593169709,80.0,0.0,0.62,200,1,True
146,0.988235502496411,80.0,0.0,0.735,200,1,True
147,0.9930388759272647,80.0,0.0,0.775,200,1,True
148,0.9931503728580894,80.0,0.0,0.7,200,1,True
149,0.989570207964604,80.0,0.0,0.69,200,1,True
150,0.9902565641974083,80.0,0.0,0.62,200,1,True
151,0.9865916033683395,80.0,0.0,0.585,200,1,True
152,0.9864119525583726,80.0,0.0,0.72,200,1,True
153,0.9881724812347272,80.0,0.0,0.845,200,1,True
154,0.9948814803839516,80.0,0.0,0.78,200,1,True
155,0.9889217806804169,80.0,0.0,0.835,200,1,True
156,0.9915662416384907,80.0,0.0,0.805,200,1,True
157,0.9879930602952505,80.0,0.0,0.83,200,1,True
158,0.9937725747746512,80.0,0.0,0.775,200,1,True
159,0.9956024070085108,80.0,0.0,0.82,200,1,True
160,0.9960552003197313,80.0,0.0,0.805,200,1,True
161,0.9957743839969299,80.0,0.0,0.8,200,1,True
162,0.9948790693710995,80.0,0.0,0.87,200,1,True
163,0.9932228766125274,80.0,0.0,0.7,200,1,True
164,0.993939471926464,80.0,0.0,0.685,200,1,True
165,0.9946275355086069,80.0,0.0,0.705,200,1,True
166,0.9877033748245608,80.0,0.0,0.625,200,1,True
167,0.9881130454645392,80.0,0.0,0.585,200,1,True
168,0.9947230895640303,80.0,0.0,0.595,200,1,True
169,0.99702280920701,80.0,0.0,0.61,200,1,True
170,0.9954383857872698,80.0,0.0,0.59,200,1,True
171,0.9943383223788528,80.0,0.0,0.59,200,1,True
172,0.9923647891059637,80.0,0.0,0.58,200,1,True
173,0.9939896861993325,80.0,0.0,0.58,200,1,True
174,0.9943904619759253,80.0,0.0,0.545,200,1,True
175,0.9946092289089408,80.0,0.0,0.5,200,1,True
176,0.994182643952034,80.0,0.0,0.575,200,1,True
177,0.9902781886123249,80.0,0.0,0.535,200,1,True
178,0.9897120105702886,80.0,0.0,0.525,200,1,True
179,0.9888388097783337,80.0,0.0,0.5,200,1,True
180,0.9904645694410695,80.0,0.0,0.46,200,1,True
181,0.9877380640050074,80.0,0.0,0.49,200,1,True
182,0.993074230942505,80.0,0.0,0.535,200,1,True
183,0.9967424990451001,80.0,0.0,0.57,200,1,True
184,0.9956307854062505,80.0,0.0,0.56,200,1,True
185,0.9937827627971085,80.0,0.0,0.55,200,1,True
186,0.9950459898609189,80.0,0.0,0.63,200,1,True
187,0.9948057491082167,80.0,0.0,0.58,200,1,True
188,0.9904857673655751,80.0,0.0,0.515,200,1,True
189,0.9893187871361371,80.0,0.0,0.605,200,1,True
190,0.9931770488953486,80.0,0.0,0.595,200,1,True
191,0.9940880785183811,80.0,0.0,0.68,200,1,True
192,0.9935109616816217,80.0,0.0,0.72,200,1,True
193,0.9962826947916625,80.0,0.0,0.625,200,1,True
194,0.9958782942479174,80.0,0.0,0.565,200,1,True
195,0.9970200209022084,80.0,0.0,0.55,200,1,True
196,0.9941953516020853,80.0,0.0,0.465,200,1,True
197,0.9936352502653027,80.0,0.0,0.505,200,1,True
198,0.9941709380690146,80.0,0.0,0.525,200,1,True
199,0.996734315524384,80.0,0.0,0.565,200,1,True
200,0.996083640354187,80.0,0.0,0.585,200,1,True
0,0.7047587356207927,80.0,0.0,0.0,200,2,True
1,0.7614143757348352,80.0,0.0,0.275,200,2,True
2,0.8156776835084112,80.0,0.0,0.38,200,2,True
3,0.8496023964837853,80.0,0.0,0.475,200,2,True
4,0.8862463890927147,80.0,0.0,0.6,200,2,True
5,0.9046905999689698,80.0,0.0,0.555,200,2,True
6,0.9297883490174023,80.0,0.0,0.59,200,2,True
7,0.9394178869766406,80.0,0.0,0.59,200,2,True
8,0.9488277822462746,80.0,0.0,0.55,200,2,True
9,0.9567753187083444,80.0,0.0,0.635,200,2,True
10,0.9674893414079223,80.0,0.0,0.68,200,2,True
11,0.9730462958820592,80.0,0.0,0.645,200,2,True
12,0.9757440227235495,80.0,0.0,0.62,200,2,True
13,0.9793185747431089,80.0,0.0,0.61,200,2,True
14,0.9822164250345932,80.0,0.0,0.595,200,2,True
15,0.9817402707803562,80.0,0.0,0.575,200,2,True
16,0.9817924764060716,80.0,0.0,0.63,200,2,True
17,0.9815680986457602,80.0,0.0,0.68,200,2,True
18,0.9839820011137255,80.0,0.0,0.675,200,2,True
19,0.9851568224513878,80.0,0.0,0.675,200,2,True
20,0.9852904372767651,80.0,0.0,0.67,200,2,True
21,0.985307019137349,80.0,0.0,0.715,200,2,True
22,0.9854121531479343,80.0,0.0,0.68,200,2,True
23,0.9854349586793483,80.0,0.0,0.66,200,2,True
24,0.985441668042506,80.0,0.0,0.67,200,2,True
25,0.9854438691057096,80.0,0.0,0.685,200,2,True
26,0.9818404933927577,80.0,0.0,0.735,200,2,True
27,0.9835541248597244,79.60000000000001,0.005,0.6130653266331658,199,2,True
